cricinfo,personLabel,dob,countryLabel
36738,Chris Coney,1945-08-21T00:00:00Z,New Zealand
539528,Steven Smidt,1989-11-12T00:00:00Z,New Zealand
37440,David Hosking,1941-01-20T00:00:00Z,New Zealand
36369,Paul Baker,1968-08-19T00:00:00Z,New Zealand
53143,John Toone,1872-07-02T00:00:00Z,
51631,Maurice Clarke,1981-09-09T00:00:00Z,
51700,Bill de Freitas,1923-09-19T00:00:00Z,
51823,John Farnum,1883-08-05T00:00:00Z,
52126,Frederick Hartman,1952-01-29T00:00:00Z,
51603,Leroy Coury,,
52999,Lee Stephen,1975-10-29T00:00:00Z,
53375,Ronald Outridge,1935-11-23T00:00:00Z,
52713,Vishal Persad-Maharaj,1936-05-16T00:00:00Z,
52874,Arden Reid,,
45452,Brendan Horan,1974-09-17T00:00:00Z,
46390,Mzuvukile Matomela,1980-04-28T00:00:00Z,
47339,William Steele,1946-03-07T00:00:00Z,South Africa
44883,Brian Desfountain,1948-06-19T00:00:00Z,
52005,Maurice Green,1900-03-19T00:00:00Z,
885827,Laura Marshall,1993-11-01T00:00:00Z,
55311,Jono Clarke,1944-05-24T00:00:00Z,
1007307,Kira Chathli,1999-07-29T00:00:00Z,
54719,Cor van der Flier,1947-01-01T00:00:00Z,
1030753,Sol Budinger,1999-08-21T00:00:00Z,
38966,Aamer Nazir,1971-01-02T00:00:00Z,Pakistan
38069,Alex O'Dowd,1967-02-25T00:00:00Z,New Zealand
486911,Ayako Miyazaki,1982-03-09T00:00:00Z,Japan
39956,Bazid Khan,1981-03-25T00:00:00Z,Pakistan
414254,Darius D'Souza,1989-10-11T00:00:00Z,Canada
45990,Denis Lindsay,1939-09-04T00:00:00Z,South Africa
43938,Gobo Ashley,1862-02-10T00:00:00Z,South Africa
44641,Grahame Cruickshanks,1913-03-02T00:00:00Z,South Africa
55861,Harry Weld-Forester,1981-05-05T00:00:00Z,United Kingdom
40687,Iftikhar Ahmed,,Pakistan
53746,Jean Clark,1936-09-26T00:00:00Z,United Kingdom
51458,Jimmy Cameron,1923-06-22T00:00:00Z,Jamaica
54268,Jyotsna Patel,,India
49557,Kaushal Lokuarachchi,1982-05-20T00:00:00Z,Sri Lanka
424206,Liam Norwell,1991-12-27T00:00:00Z,United Kingdom
531953,Max Sorensen,1985-11-18T00:00:00Z,South Africa
51792,Mike Findlay,1943-10-19T00:00:00Z,
41762,Mohammad Irshad,1983-04-10T00:00:00Z,Pakistan
50899,Pasan Wanasinghe,1970-09-30T00:00:00Z,Sri Lanka
53860,Peta Taylor,1914-08-18T00:00:00Z,United Kingdom
53860,Peta Taylor,1914-08-18T00:00:00Z,United Kingdom of Great Britain and Ireland
56081,Rezaul Haque,1982-11-20T00:00:00Z,Bangladesh
52803,Suruj Ragoonath,1968-03-22T00:00:00Z,
38632,Ron Talbot,1903-11-26T00:00:00Z,New Zealand
52030,Wing Gillette,1916-01-01T00:00:00Z,
54984,Deebah Sherazi,,Pakistan
390547,Rahul Shukla,1990-08-28T00:00:00Z,India
437438,Prenelan Subrayen,1993-09-23T00:00:00Z,South Africa
642531,Ricky Bhui,1996-09-29T00:00:00Z,India
54412,Mary Webb,1936-04-09T00:00:00Z,New Zealand
448614,Nigel Duguid,1969-11-25T00:00:00Z,
387263,Akhona Nyiki,1992-06-02T00:00:00Z,South Africa
679551,Allan Douglas,1987-05-11T00:00:00Z,Bermuda
55503,Mike Huckle,1938-08-06T00:00:00Z,South Africa
38681,Kinder Tucker,1875-08-25T00:00:00Z,New Zealand
392285,Rehan Afridi,1992-05-10T00:00:00Z,Pakistan
857833,Jay Bista,1995-12-23T00:00:00Z,India
555304,Vinoop Manoharan,1992-06-10T00:00:00Z,India
429119,Hamza Paracha,1988-09-21T00:00:00Z,Pakistan
39911,Asif Zakir,1983-09-01T00:00:00Z,Pakistan
52786,Eustace Proctor,1965-11-15T00:00:00Z,
47552,Geoffrey Toyana,1974-02-27T00:00:00Z,South Africa
41765,Mohammad Irfan,1963-11-17T00:00:00Z,
55319,Christopher Cox,1962-05-14T00:00:00Z,Zimbabwe
546354,Jayojit Basu,1989-09-14T00:00:00Z,India
52666,Marvin Noel,1986-01-06T00:00:00Z,
50342,Sanjaya Rodrigo,1979-02-27T00:00:00Z,Sri Lanka
54962,Janni Jønsson,1968-01-01T00:00:00Z,Kingdom of Denmark
41438,Mohammad Hussain,1973-05-05T00:00:00Z,
571709,Patrick Tice,1994-06-30T00:00:00Z,
54928,Elizabeth Owens,1963-01-02T00:00:00Z,
437418,Zac Elkin,1991-06-21T00:00:00Z,South Africa
54953,Trine Christiansen,,Kingdom of Denmark
41513,Mohinder Kumar,1959-06-11T00:00:00Z,
38588,Arthur Symonds,1890-05-08T00:00:00Z,New Zealand
56174,Ziaul Islam Masud,1952-01-01T00:00:00Z,
38661,James Thomson,1852-02-20T00:00:00Z,New Zealand
429017,Jongile Kilani,1993-08-21T00:00:00Z,South Africa
538574,Golam Kabir,1988-12-24T00:00:00Z,Bangladesh
42794,Shahid Nawaz,1970-08-26T00:00:00Z,
1065908,Kishan Parmar,1992-04-09T00:00:00Z,India
50144,Rashan Peiris,1982-01-21T00:00:00Z,Sri Lanka
47146,Brendon Reddy,1983-11-06T00:00:00Z,South Africa
54493,Amanda Green,1984-03-19T00:00:00Z,New Zealand
893955,Ollie Robinson,1998-12-01T00:00:00Z,United Kingdom
499552,Jonathan Blades,1975-02-03T00:00:00Z,
51351,Arthur Bethell,1940-12-18T00:00:00Z,
1026413,Lara Maritz,2001-01-07T00:00:00Z,Ireland
54781,Chaturi Thalagalage,,Sri Lanka
54879,Suzanne Kenealy,1981-11-27T00:00:00Z,Ireland
790009,Naqib Nangarhari,1998-07-29T00:00:00Z,Afghanistan
1046871,Lyndon James,1998-12-27T00:00:00Z,
596069,Thamsanqa Khumalo,1999-09-23T00:00:00Z,
633428,Mohammad Ghazanfar,1994-12-28T00:00:00Z,
55237,Laurence Ashburnham,1875-07-15T00:00:00Z,
47026,Paul Randles,1922-05-21T00:00:00Z,South Africa
942369,Shubham Mavi,1997-12-12T00:00:00Z,
431911,Patrick Harty,1991-01-29T00:00:00Z,
1027755,Oskar Kolk,1997-01-09T00:00:00Z,
55563,Stephen Lawson,1968-12-17T00:00:00Z,
38822,Reginald Westwood,1907-10-19T00:00:00Z,New Zealand
38312,Henry Richards,1967-09-14T00:00:00Z,New Zealand
51269,Colin Bonitto,1918-01-01T00:00:00Z,
52836,Errol Rattigan,1956-06-17T00:00:00Z,
52144,Dennis Hewitt,1955-11-22T00:00:00Z,
52750,Indal Persaud,1940-01-10T00:00:00Z,
52714,Joey Pierre,1963-10-05T00:00:00Z,
52593,Gareth Matthew,1984-02-18T00:00:00Z,
51563,Selwyn Charles,1936-05-30T00:00:00Z,
51713,Keith D'Heurieux,1952-02-15T00:00:00Z,
51820,Ronald Faria,1944-08-02T00:00:00Z,
55357,Frank Davidson,1912-12-30T00:00:00Z,South Africa
46609,Craig Nelson,1969-01-14T00:00:00Z,
47040,Wilhelm Rein,1911-03-31T00:00:00Z,
47927,Bryan Wakeford,1929-02-12T00:00:00Z,
45347,Christiaan Goetz,1883-02-15T00:00:00Z,
45336,Martin Gleeson,1875-08-14T00:00:00Z,
40529,Hanif Malik,1981-02-19T00:00:00Z,Pakistan
48476,Sudheera De Zoysa,1984-10-08T00:00:00Z,
44876,Louis de Villiers,1908-09-27T00:00:00Z,
53211,Clyde Walcott,1926-01-17T00:00:00Z,Barbados
38757,John Wright,1954-07-05T00:00:00Z,New Zealand
45416,Robert Harvey,1911-09-14T00:00:00Z,South Africa
53677,Alex Blackwell,1983-08-31T00:00:00Z,Australia
43363,Taufeeq Umar,1981-06-20T00:00:00Z,Pakistan
50837,Ajith Weerakkody,1970-10-01T00:00:00Z,Sri Lanka
460756,Alex Lees,1993-04-14T00:00:00Z,United Kingdom
38483,Anthony Short,1953-01-02T00:00:00Z,New Zealand
53384,Barrington Yearwood,1986-08-18T00:00:00Z,Barbados
51471,Cyril Christiani,1913-01-01T00:00:00Z,
38712,Giff Vivian,1912-11-04T00:00:00Z,New Zealand
40553,Ijaz Ahmed jnr,1969-02-02T00:00:00Z,Pakistan
53152,Jaswick Taylor,1932-01-03T00:00:00Z,
38740,Kerry Walmsley,1973-08-23T00:00:00Z,New Zealand
53475,Mary Allitt,1925-11-01T00:00:00Z,Australia
41301,Mohsin Kamal,1963-06-16T00:00:00Z,Pakistan
38115,Neal Parlane,1978-08-09T00:00:00Z,New Zealand
53772,Rosemary Goodchild,1936-01-01T00:00:00Z,United Kingdom
37725,Sonny Moloney,1910-08-11T00:00:00Z,New Zealand
47184,Tim Shaw,1959-07-05T00:00:00Z,South Africa
38134,Tom Puna,1929-10-28T00:00:00Z,New Zealand
37995,Oscar Montgomery,1895-06-25T00:00:00Z,New Zealand
51648,Owen Davies,1914-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland
46928,Edward Page,1889-03-09T00:00:00Z,South Africa
51104,David Allan,1937-11-05T00:00:00Z,Barbados
51568,R. Cole,,
53002,Joel Simmonds,1976-01-27T00:00:00Z,Saint Kitts and Nevis
379301,Justin Pitcher,1987-02-17T00:00:00Z,United Kingdom
383845,Emily Ruto,1989-06-06T00:00:00Z,Kenya
43308,Tanvir Ali,1963-11-01T00:00:00Z,Pakistan
41701,Mohammad Amin,1920-10-10T00:00:00Z,Pakistan
41701,Mohammad Amin,1920-10-10T00:00:00Z,British Raj
434725,Samar Quadri,1989-07-27T00:00:00Z,India
389666,Mohammad Abbas,1990-03-10T00:00:00Z,Pakistan
42027,Mohammad Zahid,1982-04-25T00:00:00Z,Pakistan
52354,Livingstone Lawrence,1962-11-05T00:00:00Z,
39192,Anis-ur-Rehman,1970-09-04T00:00:00Z,
51633,Raymond Casimir,1976-10-28T00:00:00Z,Dominica
52691,Goldwyn Prince,1974-06-18T00:00:00Z,Antigua and Barbuda
52315,Adrian King,1952-03-08T00:00:00Z,United Kingdom
390895,Pashchim Pathak,1976-12-17T00:00:00Z,India
44583,Robin Capell,1934-09-30T00:00:00Z,South Africa
45064,James Forrest,1921-12-14T00:00:00Z,South Africa
440783,David Mogotlane,1992-02-11T00:00:00Z,South Africa
40263,Fahad-ul-Haq,1982-12-16T00:00:00Z,
429947,Yashodha Lanka,1992-10-01T00:00:00Z,Sri Lanka
44663,Grant Celliers,1978-12-13T00:00:00Z,South Africa
49078,Chippy Gunasekara,1905-01-01T00:00:00Z,
51091,Nuwan Indika,1985-11-13T00:00:00Z,Sri Lanka
40980,Javed Bhatti,,
437246,Lisa Griffith,1992-01-01T00:00:00Z,
45612,Cyril Helfrich,1924-03-21T00:00:00Z,
38838,Gordon Whyte,1915-01-01T00:00:00Z,New Zealand
469879,Georgia Adams,1993-10-04T00:00:00Z,
38511,John Smith,1919-07-01T00:00:00Z,New Zealand
37803,Francis Malet,1855-03-26T00:00:00Z,
38432,Michael Sharpe,1966-10-08T00:00:00Z,New Zealand
38958,John Quinn,1889-01-01T00:00:00Z,New Zealand
38345,Jack Rodgers,1877-01-01T00:00:00Z,New Zealand
51817,Hugh Fuller,1912-04-27T00:00:00Z,
53385,Irvin Iffla,1924-01-20T00:00:00Z,
52471,Neville Mckoy,1946-08-04T00:00:00Z,
52476,Leonard Messado,1915-01-01T00:00:00Z,
52693,Dixeth Palmer,1968-01-26T00:00:00Z,
53201,Bertie Verley,1873-12-28T00:00:00Z,
51169,Frederick Archer,1888-11-21T00:00:00Z,
51180,Winslow Ashby,1953-05-13T00:00:00Z,
51386,Kenneth Branker,1932-10-23T00:00:00Z,
52532,Neville Mason,1956-10-06T00:00:00Z,
53055,Clarence Skinner,1900-10-13T00:00:00Z,
51690,Arthur Dare,1876-06-01T00:00:00Z,
52041,Trevon Garraway,1984-01-11T00:00:00Z,
52585,Sonny Moonsammy,1935-06-02T00:00:00Z,
52577,Edwin Mohamed,1937-07-31T00:00:00Z,
53064,Douglas Smith,1884-01-01T00:00:00Z,
51315,Lennox Balgobin,1945-12-01T00:00:00Z,
44288,Mark Bredell,1972-09-12T00:00:00Z,
47498,Shane Summers,1981-10-09T00:00:00Z,
47834,Chris Viljoen,1947-07-28T00:00:00Z,
46330,Michael McGill,1945-07-12T00:00:00Z,
46851,Charles Pope,1946-06-22T00:00:00Z,
47016,John Roos,1966-09-19T00:00:00Z,
46235,Ian Mitchell,1977-12-14T00:00:00Z,
47482,Bennett Sekonyela,1982-10-11T00:00:00Z,
47367,Francis Sutton,1879-06-28T00:00:00Z,
47588,Gregory Thompson,1971-01-02T00:00:00Z,
44179,Mansel Bell,1888-10-25T00:00:00Z,
44633,Edmund Crankshaw,1959-02-12T00:00:00Z,
44852,Grant Dakin,1961-06-04T00:00:00Z,
44367,Daniel Brown,1908-02-24T00:00:00Z,South Africa
38903,James Wright,1936-06-02T00:00:00Z,
45531,Anthony Hobson,1963-01-25T00:00:00Z,
45911,Collin Kelbrick,1951-10-28T00:00:00Z,
45875,Hylton Knowles,1928-11-17T00:00:00Z,
46172,Colin Maritz,1892-03-14T00:00:00Z,
39949,Aqeel Anjum,1987-03-07T00:00:00Z,Pakistan
47117,Douglas Riemer,1917-08-06T00:00:00Z,
49403,Primal Buddika,1979-03-24T00:00:00Z,
50854,Nalin Wijesinghe,1979-10-27T00:00:00Z,
50382,Mohamed Ramzi,1982-03-22T00:00:00Z,
291844,Alex Obanda,1987-12-25T00:00:00Z,Kenya
32283,Sandeep Patil,1956-08-18T00:00:00Z,India
36064,Shivlal Yadav,1957-01-26T00:00:00Z,India
288305,Shafiul Islam,1989-10-06T00:00:00Z,Bangladesh
33141,Ambati Rayudu,1985-09-23T00:00:00Z,India
30077,Surinder Khanna,1956-06-03T00:00:00Z,India
22548,Teddy Wynyard,1861-04-01T00:00:00Z,United Kingdom
22548,Teddy Wynyard,1861-04-01T00:00:00Z,United Kingdom of Great Britain and Ireland
34060,Robin Singh,1970-01-01T00:00:00Z,India
32236,Jasu Patel,1924-11-26T00:00:00Z,India
32236,Jasu Patel,1924-11-26T00:00:00Z,British Raj
32236,Jasu Patel,1924-11-26T00:00:00Z,Dominion of India
28770,Devang Gandhi,1971-09-06T00:00:00Z,India
29702,Abhishek Jhunjhunwala,1982-12-01T00:00:00Z,India
23838,Allan Percival,1923-01-01T00:00:00Z,Canada
36830,Artie Dick,1936-10-10T00:00:00Z,New Zealand
23139,Cecil Wood,1875-11-21T00:00:00Z,United Kingdom
23139,Cecil Wood,1875-11-21T00:00:00Z,United Kingdom of Great Britain and Ireland
307528,Chris Lonsdale,1987-09-15T00:00:00Z,United Kingdom
36617,Fen Cresswell,1915-03-22T00:00:00Z,New Zealand
226318,Greg Wood,1988-12-02T00:00:00Z,United Kingdom
36600,Harry Cave,1922-10-10T00:00:00Z,New Zealand
22278,Ken Wallace,1936-08-27T00:00:00Z,United Kingdom
24711,Lameck Onyango,1973-09-22T00:00:00Z,Kenya
252961,Mark Stephney,1965-03-12T00:00:00Z,United Kingdom
244590,Martin Jones,1985-11-08T00:00:00Z,United Kingdom
23603,Martin Siri,1979-04-20T00:00:00Z,Argentina
31529,Mehta,,India
32007,Narain,,India
25625,Nasir Javed,1966-06-21T00:00:00Z,Pakistan
23291,Nicholas Wright,1961-01-09T00:00:00Z,United Kingdom
33692,Piloo Reporter,1938-09-24T00:00:00Z,India
33692,Piloo Reporter,1938-09-24T00:00:00Z,British Raj
33692,Piloo Reporter,1938-09-24T00:00:00Z,Dominion of India
25710,Reginald Conyers,1879-09-03T00:00:00Z,United States
300617,Rony Talukdar,1990-10-10T00:00:00Z,Bangladesh
34245,Shalabh Srivastava,1981-09-22T00:00:00Z,India
33941,Sridharan Sharath,1972-10-31T00:00:00Z,India
230558,Sunil Narine,1989-05-26T00:00:00Z,Australia
34281,Tirumalasetti Suman,1983-12-15T00:00:00Z,India
35734,Vedraj Chauhan,1961-04-01T00:00:00Z,India
230860,Mthokozisi Shezi,1987-01-01T00:00:00Z,South Africa
36599,Frank Cameron,1932-06-01T00:00:00Z,New Zealand
22823,Jack Webster,1917-10-28T00:00:00Z,United Kingdom
22823,Jack Webster,1917-10-28T00:00:00Z,United Kingdom of Great Britain and Ireland
290947,James Burke,1991-01-25T00:00:00Z,United Kingdom
333946,Melissa Scott-Hayward,1990-08-10T00:00:00Z,Ireland
230396,Shalabh Shrivastava,1986-02-02T00:00:00Z,India
30886,M. S. Mahal,1951-02-15T00:00:00Z,India
33131,S. Ravindhron,1952-11-09T00:00:00Z,India
24258,Greg Molins,1976-03-19T00:00:00Z,Ireland
31919,C. K. Nandan,1963-10-14T00:00:00Z,India
34584,Gokul Sharma,1985-12-25T00:00:00Z,India
27535,Ganesh Bose,1905-07-02T00:00:00Z,
27539,Parimal Bose,1946-10-16T00:00:00Z,India
31586,Jyotish Mitter,1926-04-01T00:00:00Z,
33731,Sanjit Roy,1928-11-06T00:00:00Z,India
28512,Madan Dhar,http://www.wikidata.org/.well-known/genid/e46600d2080a5a82899bef4a1be27d65,
26761,Bharat Awasthy,1938-12-06T00:00:00Z,India
31509,Meghraj Dhannu,1940-10-25T00:00:00Z,India
26167,Abhinav Kumar,1984-11-07T00:00:00Z,India
34967,Raju Sethi,1962-06-22T00:00:00Z,India
329003,Anna Peterson,1990-09-12T00:00:00Z,New Zealand
36890,Thomas Dickel,1897-07-31T00:00:00Z,New Zealand
33925,Shamsher Singh,1972-10-16T00:00:00Z,
35116,Yeshwant Sidhaye,1932-04-10T00:00:00Z,
28003,Parag Das,1976-10-29T00:00:00Z,India
24766,Hitesh Mehta,1959-01-01T00:00:00Z,
302989,Damien Mealey,1968-04-20T00:00:00Z,Australia
28305,Damodaran Devanand,1972-07-31T00:00:00Z,
342689,Abdul Rehman,1980-06-23T00:00:00Z,
27162,Asgar Baig,1971-10-23T00:00:00Z,India
28801,Naresh Gehlot,1982-12-24T00:00:00Z,India
35821,Sanajay Vyas,1961-10-14T00:00:00Z,India
36169,S. K. Zibbu,,India
36043,Praful Waghela,1984-11-19T00:00:00Z,India
34895,Wasuderao Sane,1914-01-14T00:00:00Z,India
34895,Wasuderao Sane,1914-01-14T00:00:00Z,British Raj
34895,Wasuderao Sane,1914-01-14T00:00:00Z,Dominion of India
306522,Catherine Smaill,1991-04-28T00:00:00Z,United Kingdom
262758,Linda Mienzer,1965-03-31T00:00:00Z,Bermuda
36562,Noel Burtt,1911-11-10T00:00:00Z,New Zealand
24512,Marcus Ruddle,1905-01-16T00:00:00Z,
35379,Richard Tottenham,1890-01-01T00:00:00Z,Ireland
35379,Richard Tottenham,1890-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland
31165,"Sir Lionel Milman, 7th Baronet",1877-02-23T00:00:00Z,
24491,David Pigot,1900-01-14T00:00:00Z,
22207,"Sir Geoffrey Vavasour, 5th Baronet",1914-09-05T00:00:00Z,
22909,Gilbert White,1912-01-01T00:00:00Z,
31427,PR Man Singh,1935-01-01T00:00:00Z,
22703,Edward Wallington,1854-12-07T00:00:00Z,
29841,K Jayaraman,1956-04-08T00:00:00Z,
28321,Umesh Dastane,1956-10-20T00:00:00Z,
36362,Kenneth Bain,1882-06-22T00:00:00Z,New Zealand
36478,Edgar Bold,1899-10-07T00:00:00Z,New Zealand
36727,Mike Coles,1944-03-16T00:00:00Z,New Zealand
36471,Peter Bloomfield,1936-06-30T00:00:00Z,New Zealand
275433,Kath Hempenstall,1988-09-20T00:00:00Z,
261548,Thando Mdodana,1986-11-18T00:00:00Z,
222658,Monde Mahlombe,1985-11-11T00:00:00Z,
294845,Haroon Lorgat,1960-05-26T00:00:00Z,South Africa
44955,Kim Elgie,1933-03-06T00:00:00Z,South Africa
53631,Sarah Andrews,1981-12-26T00:00:00Z,Australia
26490,Ali Murtaza,1990-01-01T00:00:00Z,India
310958,Abhimanyu Mithun,1989-10-25T00:00:00Z,India
245373,Anthony Martin,1982-11-18T00:00:00Z,Antigua and Barbuda
21523,Benjamin Thompson,1980-12-03T00:00:00Z,United Kingdom
328159,Bradley Barnes,1988-10-20T00:00:00Z,South Africa
352000,Damian Crowley,1989-05-20T00:00:00Z,South Africa
53734,Edna Barker,1936-11-24T00:00:00Z,United Kingdom
318788,Haris Sohail,1989-01-09T00:00:00Z,Pakistan
37040,James Lloyd Findlay,1895-10-06T00:00:00Z,New Zealand
405692,James Sykes,1992-04-26T00:00:00Z,United Kingdom
293057,Joe Buttleman,1987-08-23T00:00:00Z,United Kingdom
300631,Kushal Janith Perera,1990-08-17T00:00:00Z,Sri Lanka
15464,Les Jackson,1921-04-05T00:00:00Z,United Kingdom
15464,Les Jackson,1921-04-05T00:00:00Z,United Kingdom of Great Britain and Ireland
23792,Martin Stead,1958-06-01T00:00:00Z,Canada
252229,Nidhi Buley,1986-08-14T00:00:00Z,India
49043,Pulasthi Gunaratne,1973-09-27T00:00:00Z,Sri Lanka
208656,Rashid Ali,1975-01-01T00:00:00Z,Kingdom of Denmark
42590,Riaz Afridi,1985-01-21T00:00:00Z,Pakistan
54591,Rozelle Scheepers,1974-09-27T00:00:00Z,South Africa
307075,Ruvindu Gunasekera,1991-07-20T00:00:00Z,Canada
307075,Ruvindu Gunasekera,1991-07-20T00:00:00Z,Sri Lanka
51194,Ryan Austin,1981-11-15T00:00:00Z,Barbados
438362,Sandeep Sharma,1993-05-18T00:00:00Z,India
313763,Selvam Suresh Kumar,1985-03-20T00:00:00Z,India
246119,Shaaiq Choudhry,1985-11-03T00:00:00Z,United Kingdom
436677,Soumya Sarkar,1993-02-25T00:00:00Z,Bangladesh
53705,Sue Redfern,1980-11-13T00:00:00Z,United Kingdom
261355,Tim MacDonald,1980-09-07T00:00:00Z,Australia
45234,Trevor Goddard,1931-08-01T00:00:00Z,South Africa
38384,Verdun Scott,1916-07-31T00:00:00Z,New Zealand
53560,Dawn Rae,1941-01-04T00:00:00Z,Australia
572642,Elizebath Khan,1989-04-06T00:00:00Z,Pakistan
316153,Rajindra Chandrika,1989-08-08T00:00:00Z,Guyana
541230,Shoun Handirisi,1994-10-06T00:00:00Z,Zimbabwe
54912,Saibh Young,1967-09-05T00:00:00Z,Ireland
355270,Dean Robinson,1989-11-12T00:00:00Z,New Zealand
39314,Agha Sabir,1981-04-08T00:00:00Z,Pakistan
376103,Mohsin Ahmedbhai Dodia,1984-06-07T00:00:00Z,India
227724,Krishna Das,1990-10-12T00:00:00Z,India
943041,Umar Nissar,1993-05-02T00:00:00Z,India
772501,Giacomo Lamplough,1997-11-11T00:00:00Z,
46997,Alby Rose,1875-10-01T00:00:00Z,South Africa
46997,Alby Rose,1875-10-01T00:00:00Z,Australia
260145,Keenu Gill,1990-07-08T00:00:00Z,British Hong Kong
500236,Darren Ramsammy,1992-06-23T00:00:00Z,Canada
414985,Vinoo Tewarie,1991-09-15T00:00:00Z,Kingdom of the Netherlands
390002,Dharshan Kanjania,1989-10-15T00:00:00Z,India
35809,Gautam Vadhera,1972-10-01T00:00:00Z,India
25464,James Taylor,1929-08-11T00:00:00Z,United Kingdom
38860,Norman Williams,1864-07-20T00:00:00Z,New Zealand
37854,Robert Maxwell,1945-02-10T00:00:00Z,New Zealand
352809,George Banda,1992-03-03T00:00:00Z,Zimbabwe
437575,Jake Hancock,1991-11-28T00:00:00Z,Australia
55338,Ian Coulson,1980-04-05T00:00:00Z,Zimbabwe
538885,Ganeshraj Narvekar,1993-02-28T00:00:00Z,India
391168,Abhijit Karambelkar,1991-06-04T00:00:00Z,India
429039,Taranjit Singh,1987-03-28T00:00:00Z,India
235517,Robertson Chinyengetere,1982-06-30T00:00:00Z,Zimbabwe
967603,Ishan Porel,1998-09-05T00:00:00Z,India
1023057,Alex Wilkinson,1994-09-04T00:00:00Z,United Kingdom
51301,Kevin Bazil,1989-11-24T00:00:00Z,United Kingdom
260247,Ahmed Iqbal,1989-03-28T00:00:00Z,
301135,Huang Zhuo,1985-08-13T00:00:00Z,People's Republic of China
587169,Sobha Aale,1989-06-29T00:00:00Z,Nepal
1159751,Saidingliana Sailo,1997-11-27T00:00:00Z,India
1162288,Vijay Bharti,1993-10-26T00:00:00Z,
1175482,Suheh Hussain,1991-01-13T00:00:00Z,India
1118837,Zechariah Shem,1994-11-22T00:00:00Z,Vanuatu
1046777,Roman Walker,2000-08-06T00:00:00Z,
1188609,Delawar Khan,1997-02-15T00:00:00Z,Kingdom of Denmark
399333,Faisal Khalid,1985-12-05T00:00:00Z,United Kingdom
1119578,Yasmeen Khan,1999-01-07T00:00:00Z,
1184546,Lisa Ramjit,2004-10-01T00:00:00Z,
1206039,Akash Mandwaal,1993-11-25T00:00:00Z,India
1194932,G Periyaswamy,1994-03-05T00:00:00Z,
1107650,Richard Agamiire,1999-05-19T00:00:00Z,
1171272,Samitha Ranga,1998-04-14T00:00:00Z,
1212227,Lasindu Arosha,1999-04-21T00:00:00Z,
1070754,Andile Simelane,2003-06-03T00:00:00Z,
885851,Naomi Dattani,1994-04-28T00:00:00Z,United Kingdom
37635,Frederick Lash,1870-04-07T00:00:00Z,New Zealand
51262,Wilfred Beckford,1909-01-01T00:00:00Z,
52485,Lloyd Morgan,1945-04-15T00:00:00Z,
385912,Rohan Nurse,1983-08-21T00:00:00Z,
51853,Harold Fraser,1915-07-04T00:00:00Z,
48030,Sarel Wolmarans,1973-04-24T00:00:00Z,
51176,Robert Arthur,1866-07-23T00:00:00Z,
1142176,Faysal Ahmed,,Bangladesh
1246483,Manvan Patel,2000-02-23T00:00:00Z,
1246532,Pradeep Yadav,1996-12-06T00:00:00Z,
47039,Lindsay Reid-Ross,1953-10-12T00:00:00Z,
42317,Nawaz Sardar,1987-10-27T00:00:00Z,Pakistan
50495,Tharaka Samaratunga,1978-09-14T00:00:00Z,
220666,Shumaila Mushtaq,1986-03-23T00:00:00Z,Pakistan
767057,Connor Marshall,1998-01-28T00:00:00Z,
1146770,Josh Sullivan,2000-08-04T00:00:00Z,
32345,Venkatesh Prasad,1969-08-05T00:00:00Z,India
18252,Jack O'Connor,1897-11-06T00:00:00Z,United Kingdom
18252,Jack O'Connor,1897-11-06T00:00:00Z,United Kingdom of Great Britain and Ireland
215501,Holly Colvin,1989-09-07T00:00:00Z,United Kingdom
27665,Sorabji Colah,1902-09-22T00:00:00Z,India
27665,Sorabji Colah,1902-09-22T00:00:00Z,British Raj
27665,Sorabji Colah,1902-09-22T00:00:00Z,Dominion of India
24762,Peter Ongondo,1977-02-10T00:00:00Z,Kenya
281188,Nazmul Hossain Milon,1987-09-11T00:00:00Z,Bangladesh
22900,Allan White,1915-09-05T00:00:00Z,United Kingdom
22900,Allan White,1915-09-05T00:00:00Z,United Kingdom of Great Britain and Ireland
276539,Arthur Pitcher,1981-11-20T00:00:00Z,Bermuda
17223,Barry Metcalf,1960-09-30T00:00:00Z,United Kingdom
14518,Edward Hardcastle,1862-03-06T00:00:00Z,United Kingdom
14518,Edward Hardcastle,1862-03-06T00:00:00Z,United Kingdom of Great Britain and Ireland
21820,Frank Thornton,1898-10-25T00:00:00Z,United Kingdom
21820,Frank Thornton,1898-10-25T00:00:00Z,United Kingdom of Great Britain and Ireland
